date,instrument,close,price_type,data_source,data_version,is_synthetic
2022-05-06,SYN_LONG_OPEN,13.19,synthetic,long_horizon_market_v1,v1,true
2022-05-09,SYN_LONG_OPEN,13.29,synthetic,long_horizon_market_v1,v1,true
2022-05-10,SYN_LONG_OPEN,13.56,synthetic,long_horizon_market_v1,v1,true
2022-05-11,SYN_LONG_OPEN,13.44,synthetic,long_horizon_market_v1,v1,true
2022-05-12,SYN_LONG_OPEN,13.32,synthetic,long_horizon_market_v1,v1,true
2022-05-13,SYN_LONG_OPEN,13.21,synthetic,long_horizon_market_v1,v1,true
2022-05-16,SYN_LONG_OPEN,13.23,synthetic,long_horizon_market_v1,v1,true
2022-05-17,SYN_LONG_OPEN,13.12,synthetic,long_horizon_market_v1,v1,true
2022-05-18,SYN_LONG_OPEN,13.38,synthetic,long_horizon_market_v1,v1,true
2022-05-19,SYN_LONG_OPEN,13.26,synthetic,long_horizon_market_v1,v1,true
2022-05-20,SYN_LONG_OPEN,13.14,synthetic,long_horizon_market_v1,v1,true
2022-05-23,SYN_LONG_OPEN,13.17,synthetic,long_horizon_market_v1,v1,true
2022-05-24,SYN_LONG_OPEN,13.05,synthetic,long_horizon_market_v1,v1,true
2022-05-25,SYN_LONG_OPEN,13.32,synthetic,long_horizon_market_v1,v1,true
2022-05-26,SYN_LONG_OPEN,13.20,synthetic,long_horizon_market_v1,v1,true
2022-05-27,SYN_LONG_OPEN,13.08,synthetic,long_horizon_market_v1,v1,true
2022-05-30,SYN_LONG_OPEN,13.11,synthetic,long_horizon_market_v1,v1,true
2022-05-31,SYN_LONG_OPEN,12.99,synthetic,long_horizon_market_v1,v1,true
2022-06-01,SYN_LONG_OPEN,13.26,synthetic,long_horizon_market_v1,v1,true
2022-06-02,SYN_LONG_OPEN,13.14,synthetic,long_horizon_market_v1,v1,true
2022-06-03,SYN_LONG_OPEN,13.02,synthetic,long_horizon_market_v1,v1,true
2022-06-06,SYN_LONG_OPEN,13.05,synthetic,long_horizon_market_v1,v1,true
2022-06-07,SYN_LONG_OPEN,12.93,synthetic,long_horizon_market_v1,v1,true
2022-06-08,SYN_LONG_OPEN,12.81,synthetic,long_horizon_market_v1,v1,true
2022-06-09,SYN_LONG_OPEN,13.08,synthetic,long_horizon_market_v1,v1,true
2022-06-10,SYN_LONG_OPEN,12.96,synthetic,long_horizon_market_v1,v1,true
2022-06-13,SYN_LONG_OPEN,12.99,synthetic,long_horizon_market_v1,v1,true
2022-06-14,SYN_LONG_OPEN,12.87,synthetic,long_horizon_market_v1,v1,true
2022-06-15,SYN_LONG_OPEN,12.75,synthetic,long_horizon_market_v1,v1,true
2022-06-16,SYN_LONG_OPEN,13.02,synthetic,long_horizon_market_v1,v1,true
2022-06-17,SYN_LONG_OPEN,12.90,synthetic,long_horizon_market_v1,v1,true
2022-06-20,SYN_LONG_OPEN,12.93,synthetic,long_horizon_market_v1,v1,true
2022-06-21,SYN_LONG_OPEN,12.81,synthetic,long_horizon_market_v1,v1,true
2022-06-22,SYN_LONG_OPEN,12.69,synthetic,long_horizon_market_v1,v1,true
2022-06-23,SYN_LONG_OPEN,12.96,synthetic,long_horizon_market_v1,v1,true
2022-06-24,SYN_LONG_OPEN,12.84,synthetic,long_horizon_market_v1,v1,true
2022-06-27,SYN_LONG_OPEN,12.87,synthetic,long_horizon_market_v1,v1,true
2022-06-28,SYN_LONG_OPEN,12.75,synthetic,long_horizon_market_v1,v1,true
2022-06-29,SYN_LONG_OPEN,12.63,synthetic,long_horizon_market_v1,v1,true
2022-06-30,SYN_LONG_OPEN,12.51,synthetic,long_horizon_market_v1,v1,true
2022-07-01,SYN_LONG_OPEN,12.85,synthetic,long_horizon_market_v1,v1,true
2022-07-04,SYN_LONG_OPEN,12.49,synthetic,long_horizon_market_v1,v1,true
2022-07-05,SYN_LONG_OPEN,12.76,synthetic,long_horizon_market_v1,v1,true
2022-07-06,SYN_LONG_OPEN,12.64,synthetic,long_horizon_market_v1,v1,true
2022-07-07,SYN_LONG_OPEN,12.52,synthetic,long_horizon_market_v1,v1,true
2022-07-08,SYN_LONG_OPEN,12.40,synthetic,long_horizon_market_v1,v1,true
2022-07-11,SYN_LONG_OPEN,12.43,synthetic,long_horizon_market_v1,v1,true
2022-07-12,SYN_LONG_OPEN,12.70,synthetic,long_horizon_market_v1,v1,true
2022-07-13,SYN_LONG_OPEN,12.58,synthetic,long_horizon_market_v1,v1,true
2022-07-14,SYN_LONG_OPEN,12.46,synthetic,long_horizon_market_v1,v1,true
2022-07-15,SYN_LONG_OPEN,12.34,synthetic,long_horizon_market_v1,v1,true
2022-07-18,SYN_LONG_OPEN,12.37,synthetic,long_horizon_market_v1,v1,true
2022-07-19,SYN_LONG_OPEN,12.25,synthetic,long_horizon_market_v1,v1,true
2022-07-20,SYN_LONG_OPEN,12.52,synthetic,long_horizon_market_v1,v1,true
2022-07-21,SYN_LONG_OPEN,12.40,synthetic,long_horizon_market_v1,v1,true
2022-07-22,SYN_LONG_OPEN,12.28,synthetic,long_horizon_market_v1,v1,true
2022-07-25,SYN_LONG_OPEN,12.31,synthetic,long_horizon_market_v1,v1,true
2022-07-26,SYN_LONG_OPEN,12.19,synthetic,long_horizon_market_v1,v1,true
2022-07-27,SYN_LONG_OPEN,12.46,synthetic,long_horizon_market_v1,v1,true
2022-07-28,SYN_LONG_OPEN,12.34,synthetic,long_horizon_market_v1,v1,true
2022-07-29,SYN_LONG_OPEN,12.22,synthetic,long_horizon_market_v1,v1,true
2022-08-01,SYN_LONG_OPEN,12.25,synthetic,long_horizon_market_v1,v1,true
2022-08-02,SYN_LONG_OPEN,12.13,synthetic,long_horizon_market_v1,v1,true
2022-08-03,SYN_LONG_OPEN,12.40,synthetic,long_horizon_market_v1,v1,true
2022-08-04,SYN_LONG_OPEN,12.28,synthetic,long_horizon_market_v1,v1,true
2022-08-05,SYN_LONG_OPEN,12.16,synthetic,long_horizon_market_v1,v1,true
2022-08-08,SYN_LONG_OPEN,12.19,synthetic,long_horizon_market_v1,v1,true
2022-08-09,SYN_LONG_OPEN,12.07,synthetic,long_horizon_market_v1,v1,true
2022-08-10,SYN_LONG_OPEN,11.95,synthetic,long_horizon_market_v1,v1,true
2022-08-11,SYN_LONG_OPEN,12.22,synthetic,long_horizon_market_v1,v1,true
2022-08-12,SYN_LONG_OPEN,12.10,synthetic,long_horizon_market_v1,v1,true
2022-08-15,SYN_LONG_OPEN,12.13,synthetic,long_horizon_market_v1,v1,true
2022-08-16,SYN_LONG_OPEN,12.01,synthetic,long_horizon_market_v1,v1,true
2022-08-17,SYN_LONG_OPEN,11.89,synthetic,long_horizon_market_v1,v1,true
2022-08-18,SYN_LONG_OPEN,12.16,synthetic,long_horizon_market_v1,v1,true
2022-08-19,SYN_LONG_OPEN,12.04,synthetic,long_horizon_market_v1,v1,true
2022-08-22,SYN_LONG_OPEN,12.07,synthetic,long_horizon_market_v1,v1,true
2022-08-23,SYN_LONG_OPEN,11.95,synthetic,long_horizon_market_v1,v1,true
2022-08-24,SYN_LONG_OPEN,11.83,synthetic,long_horizon_market_v1,v1,true
2022-08-25,SYN_LONG_OPEN,12.10,synthetic,long_horizon_market_v1,v1,true
2022-08-26,SYN_LONG_OPEN,11.98,synthetic,long_horizon_market_v1,v1,true
2022-08-29,SYN_LONG_OPEN,12.01,synthetic,long_horizon_market_v1,v1,true
2022-08-30,SYN_LONG_OPEN,11.89,synthetic,long_horizon_market_v1,v1,true
2022-08-31,SYN_LONG_OPEN,11.77,synthetic,long_horizon_market_v1,v1,true
2022-09-01,SYN_LONG_OPEN,11.65,synthetic,long_horizon_market_v1,v1,true
2022-09-02,SYN_LONG_OPEN,11.92,synthetic,long_horizon_market_v1,v1,true
2022-09-05,SYN_LONG_OPEN,11.95,synthetic,long_horizon_market_v1,v1,true
2022-09-06,SYN_LONG_OPEN,11.83,synthetic,long_horizon_market_v1,v1,true
2022-09-07,SYN_LONG_OPEN,11.71,synthetic,long_horizon_market_v1,v1,true
2022-09-08,SYN_LONG_OPEN,11.59,synthetic,long_horizon_market_v1,v1,true
2022-09-09,SYN_LONG_OPEN,11.86,synthetic,long_horizon_market_v1,v1,true
2022-09-12,SYN_LONG_OPEN,11.50,synthetic,long_horizon_market_v1,v1,true
2022-09-13,SYN_LONG_OPEN,11.77,synthetic,long_horizon_market_v1,v1,true
2022-09-14,SYN_LONG_OPEN,11.65,synthetic,long_horizon_market_v1,v1,true
2022-09-15,SYN_LONG_OPEN,11.53,synthetic,long_horizon_market_v1,v1,true
2022-09-16,SYN_LONG_OPEN,11.80,synthetic,long_horizon_market_v1,v1,true
2022-09-19,SYN_LONG_OPEN,11.44,synthetic,long_horizon_market_v1,v1,true
2022-09-20,SYN_LONG_OPEN,11.71,synthetic,long_horizon_market_v1,v1,true
2022-09-21,SYN_LONG_OPEN,11.59,synthetic,long_horizon_market_v1,v1,true
2022-09-22,SYN_LONG_OPEN,11.47,synthetic,long_horizon_market_v1,v1,true
2022-09-23,SYN_LONG_OPEN,11.35,synthetic,long_horizon_market_v1,v1,true
2022-09-26,SYN_LONG_OPEN,11.38,synthetic,long_horizon_market_v1,v1,true
2022-09-27,SYN_LONG_OPEN,11.65,synthetic,long_horizon_market_v1,v1,true
2022-09-28,SYN_LONG_OPEN,11.53,synthetic,long_horizon_market_v1,v1,true
2022-09-29,SYN_LONG_OPEN,11.41,synthetic,long_horizon_market_v1,v1,true
2022-09-30,SYN_LONG_OPEN,11.29,synthetic,long_horizon_market_v1,v1,true
2022-10-03,SYN_LONG_OPEN,11.39,synthetic,long_horizon_market_v1,v1,true
2022-10-04,SYN_LONG_OPEN,11.27,synthetic,long_horizon_market_v1,v1,true
2022-10-05,SYN_LONG_OPEN,11.54,synthetic,long_horizon_market_v1,v1,true
2022-10-06,SYN_LONG_OPEN,11.42,synthetic,long_horizon_market_v1,v1,true
2022-10-07,SYN_LONG_OPEN,11.30,synthetic,long_horizon_market_v1,v1,true
2022-10-10,SYN_LONG_OPEN,11.33,synthetic,long_horizon_market_v1,v1,true
2022-10-11,SYN_LONG_OPEN,11.21,synthetic,long_horizon_market_v1,v1,true
2022-10-12,SYN_LONG_OPEN,11.09,synthetic,long_horizon_market_v1,v1,true
2022-10-13,SYN_LONG_OPEN,11.36,synthetic,long_horizon_market_v1,v1,true
2022-10-14,SYN_LONG_OPEN,11.24,synthetic,long_horizon_market_v1,v1,true
2022-10-17,SYN_LONG_OPEN,11.27,synthetic,long_horizon_market_v1,v1,true
2022-10-18,SYN_LONG_OPEN,11.15,synthetic,long_horizon_market_v1,v1,true
2022-10-19,SYN_LONG_OPEN,11.03,synthetic,long_horizon_market_v1,v1,true
2022-10-20,SYN_LONG_OPEN,11.30,synthetic,long_horizon_market_v1,v1,true
2022-10-21,SYN_LONG_OPEN,11.18,synthetic,long_horizon_market_v1,v1,true
2022-10-24,SYN_LONG_OPEN,11.21,synthetic,long_horizon_market_v1,v1,true
2022-10-25,SYN_LONG_OPEN,11.09,synthetic,long_horizon_market_v1,v1,true
2022-10-26,SYN_LONG_OPEN,10.97,synthetic,long_horizon_market_v1,v1,true
2022-10-27,SYN_LONG_OPEN,11.24,synthetic,long_horizon_market_v1,v1,true
2022-10-28,SYN_LONG_OPEN,11.12,synthetic,long_horizon_market_v1,v1,true
2022-10-31,SYN_LONG_OPEN,11.15,synthetic,long_horizon_market_v1,v1,true
2022-11-01,SYN_LONG_OPEN,11.03,synthetic,long_horizon_market_v1,v1,true
2022-11-02,SYN_LONG_OPEN,10.91,synthetic,long_horizon_market_v1,v1,true
2022-11-03,SYN_LONG_OPEN,10.79,synthetic,long_horizon_market_v1,v1,true
2022-11-04,SYN_LONG_OPEN,11.06,synthetic,long_horizon_market_v1,v1,true
2022-11-07,SYN_LONG_OPEN,11.08,synthetic,long_horizon_market_v1,v1,true
2022-11-08,SYN_LONG_OPEN,10.97,synthetic,long_horizon_market_v1,v1,true
2022-11-09,SYN_LONG_OPEN,10.85,synthetic,long_horizon_market_v1,v1,true
2022-11-10,SYN_LONG_OPEN,10.73,synthetic,long_horizon_market_v1,v1,true
2022-11-11,SYN_LONG_OPEN,10.99,synthetic,long_horizon_market_v1,v1,true
2022-11-14,SYN_LONG_OPEN,10.64,synthetic,long_horizon_market_v1,v1,true
2022-11-15,SYN_LONG_OPEN,10.91,synthetic,long_horizon_market_v1,v1,true
2022-11-16,SYN_LONG_OPEN,10.81,synthetic,long_horizon_market_v1,v1,true
2022-11-17,SYN_LONG_OPEN,10.71,synthetic,long_horizon_market_v1,v1,true
2022-11-18,SYN_LONG_OPEN,11.00,synthetic,long_horizon_market_v1,v1,true
2022-11-21,SYN_LONG_OPEN,10.72,synthetic,long_horizon_market_v1,v1,true
2022-11-22,SYN_LONG_OPEN,11.01,synthetic,long_horizon_market_v1,v1,true
2022-11-23,SYN_LONG_OPEN,10.91,synthetic,long_horizon_market_v1,v1,true
2022-11-24,SYN_LONG_OPEN,10.82,synthetic,long_horizon_market_v1,v1,true
2022-11-25,SYN_LONG_OPEN,10.72,synthetic,long_horizon_market_v1,v1,true
2022-11-28,SYN_LONG_OPEN,10.82,synthetic,long_horizon_market_v1,v1,true
2022-11-29,SYN_LONG_OPEN,11.11,synthetic,long_horizon_market_v1,v1,true
2022-11-30,SYN_LONG_OPEN,11.02,synthetic,long_horizon_market_v1,v1,true
2022-12-01,SYN_LONG_OPEN,10.99,synthetic,long_horizon_market_v1,v1,true
2022-12-02,SYN_LONG_OPEN,10.89,synthetic,long_horizon_market_v1,v1,true
2022-12-05,SYN_LONG_OPEN,10.99,synthetic,long_horizon_market_v1,v1,true
2022-12-06,SYN_LONG_OPEN,10.90,synthetic,long_horizon_market_v1,v1,true
2022-12-07,SYN_LONG_OPEN,11.19,synthetic,long_horizon_market_v1,v1,true
2022-12-08,SYN_LONG_OPEN,11.09,synthetic,long_horizon_market_v1,v1,true
2022-12-09,SYN_LONG_OPEN,11.00,synthetic,long_horizon_market_v1,v1,true
2022-12-12,SYN_LONG_OPEN,11.10,synthetic,long_horizon_market_v1,v1,true
2022-12-13,SYN_LONG_OPEN,11.00,synthetic,long_horizon_market_v1,v1,true
2022-12-14,SYN_LONG_OPEN,10.91,synthetic,long_horizon_market_v1,v1,true
2022-12-15,SYN_LONG_OPEN,11.20,synthetic,long_horizon_market_v1,v1,true
2022-12-16,SYN_LONG_OPEN,11.10,synthetic,long_horizon_market_v1,v1,true
2022-12-19,SYN_LONG_OPEN,11.20,synthetic,long_horizon_market_v1,v1,true
2022-12-20,SYN_LONG_OPEN,11.10,synthetic,long_horizon_market_v1,v1,true
2022-12-21,SYN_LONG_OPEN,11.01,synthetic,long_horizon_market_v1,v1,true
2022-12-22,SYN_LONG_OPEN,11.30,synthetic,long_horizon_market_v1,v1,true
2022-12-23,SYN_LONG_OPEN,11.20,synthetic,long_horizon_market_v1,v1,true
2022-12-26,SYN_LONG_OPEN,11.30,synthetic,long_horizon_market_v1,v1,true
2022-12-27,SYN_LONG_OPEN,11.21,synthetic,long_horizon_market_v1,v1,true
2022-12-28,SYN_LONG_OPEN,11.11,synthetic,long_horizon_market_v1,v1,true
2022-12-29,SYN_LONG_OPEN,11.40,synthetic,long_horizon_market_v1,v1,true
2022-12-30,SYN_LONG_OPEN,11.31,synthetic,long_horizon_market_v1,v1,true
2023-01-02,SYN_LONG_OPEN,11.16,synthetic,long_horizon_market_v1,v1,true
2023-01-03,SYN_LONG_OPEN,11.45,synthetic,long_horizon_market_v1,v1,true
2023-01-04,SYN_LONG_OPEN,11.35,synthetic,long_horizon_market_v1,v1,true
2023-01-05,SYN_LONG_OPEN,11.26,synthetic,long_horizon_market_v1,v1,true
2023-01-06,SYN_LONG_OPEN,11.16,synthetic,long_horizon_market_v1,v1,true
2023-01-09,SYN_LONG_OPEN,11.26,synthetic,long_horizon_market_v1,v1,true
2023-01-10,SYN_LONG_OPEN,11.17,synthetic,long_horizon_market_v1,v1,true
2023-01-11,SYN_LONG_OPEN,11.46,synthetic,long_horizon_market_v1,v1,true
2023-01-12,SYN_LONG_OPEN,11.36,synthetic,long_horizon_market_v1,v1,true
2023-01-13,SYN_LONG_OPEN,11.27,synthetic,long_horizon_market_v1,v1,true
2023-01-16,SYN_LONG_OPEN,11.37,synthetic,long_horizon_market_v1,v1,true
2023-01-17,SYN_LONG_OPEN,11.27,synthetic,long_horizon_market_v1,v1,true
2023-01-18,SYN_LONG_OPEN,11.56,synthetic,long_horizon_market_v1,v1,true
2023-01-19,SYN_LONG_OPEN,11.46,synthetic,long_horizon_market_v1,v1,true
2023-01-20,SYN_LONG_OPEN,11.37,synthetic,long_horizon_market_v1,v1,true
2023-01-23,SYN_LONG_OPEN,11.47,synthetic,long_horizon_market_v1,v1,true
2023-01-24,SYN_LONG_OPEN,11.37,synthetic,long_horizon_market_v1,v1,true
2023-01-25,SYN_LONG_OPEN,11.66,synthetic,long_horizon_market_v1,v1,true
2023-01-26,SYN_LONG_OPEN,11.57,synthetic,long_horizon_market_v1,v1,true
2023-01-27,SYN_LONG_OPEN,11.47,synthetic,long_horizon_market_v1,v1,true
2023-01-30,SYN_LONG_OPEN,11.57,synthetic,long_horizon_market_v1,v1,true
2023-01-31,SYN_LONG_OPEN,11.48,synthetic,long_horizon_market_v1,v1,true
2023-02-01,SYN_LONG_OPEN,11.38,synthetic,long_horizon_market_v1,v1,true
2023-02-02,SYN_LONG_OPEN,11.67,synthetic,long_horizon_market_v1,v1,true
2023-02-03,SYN_LONG_OPEN,11.57,synthetic,long_horizon_market_v1,v1,true
2023-02-06,SYN_LONG_OPEN,11.67,synthetic,long_horizon_market_v1,v1,true
2023-02-07,SYN_LONG_OPEN,11.58,synthetic,long_horizon_market_v1,v1,true
2023-02-08,SYN_LONG_OPEN,11.48,synthetic,long_horizon_market_v1,v1,true
2023-02-09,SYN_LONG_OPEN,11.77,synthetic,long_horizon_market_v1,v1,true
2023-02-10,SYN_LONG_OPEN,11.68,synthetic,long_horizon_market_v1,v1,true
2023-02-13,SYN_LONG_OPEN,11.78,synthetic,long_horizon_market_v1,v1,true
2023-02-14,SYN_LONG_OPEN,11.68,synthetic,long_horizon_market_v1,v1,true
2023-02-15,SYN_LONG_OPEN,11.59,synthetic,long_horizon_market_v1,v1,true
2023-02-16,SYN_LONG_OPEN,11.88,synthetic,long_horizon_market_v1,v1,true
2023-02-17,SYN_LONG_OPEN,11.78,synthetic,long_horizon_market_v1,v1,true
2023-02-20,SYN_LONG_OPEN,11.88,synthetic,long_horizon_market_v1,v1,true
2023-02-21,SYN_LONG_OPEN,11.78,synthetic,long_horizon_market_v1,v1,true
2023-02-22,SYN_LONG_OPEN,11.69,synthetic,long_horizon_market_v1,v1,true
2023-02-23,SYN_LONG_OPEN,11.59,synthetic,long_horizon_market_v1,v1,true
2023-02-24,SYN_LONG_OPEN,11.88,synthetic,long_horizon_market_v1,v1,true
2023-02-27,SYN_LONG_OPEN,11.98,synthetic,long_horizon_market_v1,v1,true
2023-02-28,SYN_LONG_OPEN,11.89,synthetic,long_horizon_market_v1,v1,true
2023-03-01,SYN_LONG_OPEN,12.00,synthetic,long_horizon_market_v1,v1,true
2023-03-02,SYN_LONG_OPEN,11.91,synthetic,long_horizon_market_v1,v1,true
2023-03-03,SYN_LONG_OPEN,11.81,synthetic,long_horizon_market_v1,v1,true
2023-03-06,SYN_LONG_OPEN,11.91,synthetic,long_horizon_market_v1,v1,true
2023-03-07,SYN_LONG_OPEN,11.81,synthetic,long_horizon_market_v1,v1,true
2023-03-08,SYN_LONG_OPEN,11.72,synthetic,long_horizon_market_v1,v1,true
2023-03-09,SYN_LONG_OPEN,12.01,synthetic,long_horizon_market_v1,v1,true
2023-03-10,SYN_LONG_OPEN,11.91,synthetic,long_horizon_market_v1,v1,true
2023-03-13,SYN_LONG_OPEN,12.01,synthetic,long_horizon_market_v1,v1,true
2023-03-14,SYN_LONG_OPEN,11.92,synthetic,long_horizon_market_v1,v1,true
2023-03-15,SYN_LONG_OPEN,11.82,synthetic,long_horizon_market_v1,v1,true
2023-03-16,SYN_LONG_OPEN,12.11,synthetic,long_horizon_market_v1,v1,true
2023-03-17,SYN_LONG_OPEN,12.02,synthetic,long_horizon_market_v1,v1,true
2023-03-20,SYN_LONG_OPEN,12.11,synthetic,long_horizon_market_v1,v1,true
2023-03-21,SYN_LONG_OPEN,12.02,synthetic,long_horizon_market_v1,v1,true
2023-03-22,SYN_LONG_OPEN,11.92,synthetic,long_horizon_market_v1,v1,true
2023-03-23,SYN_LONG_OPEN,12.21,synthetic,long_horizon_market_v1,v1,true
2023-03-24,SYN_LONG_OPEN,12.12,synthetic,long_horizon_market_v1,v1,true
2023-03-27,SYN_LONG_OPEN,12.22,synthetic,long_horizon_market_v1,v1,true
2023-03-28,SYN_LONG_OPEN,12.12,synthetic,long_horizon_market_v1,v1,true
2023-03-29,SYN_LONG_OPEN,12.03,synthetic,long_horizon_market_v1,v1,true
2023-03-30,SYN_LONG_OPEN,11.93,synthetic,long_horizon_market_v1,v1,true
2023-03-31,SYN_LONG_OPEN,12.22,synthetic,long_horizon_market_v1,v1,true
2023-04-03,SYN_LONG_OPEN,12.32,synthetic,long_horizon_market_v1,v1,true
2023-04-04,SYN_LONG_OPEN,12.22,synthetic,long_horizon_market_v1,v1,true
2023-04-05,SYN_LONG_OPEN,12.13,synthetic,long_horizon_market_v1,v1,true
2023-04-06,SYN_LONG_OPEN,12.03,synthetic,long_horizon_market_v1,v1,true
2023-04-07,SYN_LONG_OPEN,12.32,synthetic,long_horizon_market_v1,v1,true
2023-04-10,SYN_LONG_OPEN,12.04,synthetic,long_horizon_market_v1,v1,true
2023-04-11,SYN_LONG_OPEN,12.33,synthetic,long_horizon_market_v1,v1,true
2023-04-12,SYN_LONG_OPEN,12.23,synthetic,long_horizon_market_v1,v1,true
2023-04-13,SYN_LONG_OPEN,12.14,synthetic,long_horizon_market_v1,v1,true
2023-04-14,SYN_LONG_OPEN,12.43,synthetic,long_horizon_market_v1,v1,true
2023-04-17,SYN_LONG_OPEN,12.14,synthetic,long_horizon_market_v1,v1,true
2023-04-18,SYN_LONG_OPEN,12.43,synthetic,long_horizon_market_v1,v1,true
2023-04-19,SYN_LONG_OPEN,12.34,synthetic,long_horizon_market_v1,v1,true
2023-04-20,SYN_LONG_OPEN,12.24,synthetic,long_horizon_market_v1,v1,true
2023-04-21,SYN_LONG_OPEN,12.14,synthetic,long_horizon_market_v1,v1,true
2023-04-24,SYN_LONG_OPEN,12.24,synthetic,long_horizon_market_v1,v1,true
2023-04-25,SYN_LONG_OPEN,12.53,synthetic,long_horizon_market_v1,v1,true
2023-04-26,SYN_LONG_OPEN,12.44,synthetic,long_horizon_market_v1,v1,true
2023-04-27,SYN_LONG_OPEN,12.34,synthetic,long_horizon_market_v1,v1,true
2023-04-28,SYN_LONG_OPEN,12.25,synthetic,long_horizon_market_v1,v1,true
2023-05-01,SYN_LONG_OPEN,12.42,synthetic,long_horizon_market_v1,v1,true
2023-05-02,SYN_LONG_OPEN,12.32,synthetic,long_horizon_market_v1,v1,true
2023-05-03,SYN_LONG_OPEN,12.61,synthetic,long_horizon_market_v1,v1,true
2023-05-04,SYN_LONG_OPEN,12.52,synthetic,long_horizon_market_v1,v1,true
2023-05-05,SYN_LONG_OPEN,12.42,synthetic,long_horizon_market_v1,v1,true
2023-05-08,SYN_LONG_OPEN,12.52,synthetic,long_horizon_market_v1,v1,true
2023-05-09,SYN_LONG_OPEN,12.42,synthetic,long_horizon_market_v1,v1,true
2023-05-10,SYN_LONG_OPEN,12.33,synthetic,long_horizon_market_v1,v1,true
2023-05-11,SYN_LONG_OPEN,12.62,synthetic,long_horizon_market_v1,v1,true
2023-05-12,SYN_LONG_OPEN,12.52,synthetic,long_horizon_market_v1,v1,true
2023-05-15,SYN_LONG_OPEN,12.62,synthetic,long_horizon_market_v1,v1,true
2023-05-16,SYN_LONG_OPEN,12.53,synthetic,long_horizon_market_v1,v1,true
2023-05-17,SYN_LONG_OPEN,12.43,synthetic,long_horizon_market_v1,v1,true
2023-05-18,SYN_LONG_OPEN,12.72,synthetic,long_horizon_market_v1,v1,true
2023-05-19,SYN_LONG_OPEN,12.63,synthetic,long_horizon_market_v1,v1,true
2023-05-22,SYN_LONG_OPEN,12.72,synthetic,long_horizon_market_v1,v1,true
2023-05-23,SYN_LONG_OPEN,12.63,synthetic,long_horizon_market_v1,v1,true
2023-05-24,SYN_LONG_OPEN,12.53,synthetic,long_horizon_market_v1,v1,true
2023-05-25,SYN_LONG_OPEN,12.82,synthetic,long_horizon_market_v1,v1,true
2023-05-26,SYN_LONG_OPEN,12.73,synthetic,long_horizon_market_v1,v1,true
2023-05-29,SYN_LONG_OPEN,12.83,synthetic,long_horizon_market_v1,v1,true
2023-05-30,SYN_LONG_OPEN,12.73,synthetic,long_horizon_market_v1,v1,true
2023-05-31,SYN_LONG_OPEN,12.64,synthetic,long_horizon_market_v1,v1,true
2023-06-01,SYN_LONG_OPEN,12.54,synthetic,long_horizon_market_v1,v1,true
2023-06-02,SYN_LONG_OPEN,12.83,synthetic,long_horizon_market_v1,v1,true
2023-06-05,SYN_LONG_OPEN,12.93,synthetic,long_horizon_market_v1,v1,true
2023-06-06,SYN_LONG_OPEN,12.83,synthetic,long_horizon_market_v1,v1,true
2023-06-07,SYN_LONG_OPEN,12.74,synthetic,long_horizon_market_v1,v1,true
2023-06-08,SYN_LONG_OPEN,12.64,synthetic,long_horizon_market_v1,v1,true
2023-06-09,SYN_LONG_OPEN,12.93,synthetic,long_horizon_market_v1,v1,true
2023-06-12,SYN_LONG_OPEN,12.65,synthetic,long_horizon_market_v1,v1,true
2023-06-13,SYN_LONG_OPEN,12.94,synthetic,long_horizon_market_v1,v1,true
2023-06-14,SYN_LONG_OPEN,12.84,synthetic,long_horizon_market_v1,v1,true
2023-06-15,SYN_LONG_OPEN,12.75,synthetic,long_horizon_market_v1,v1,true
2023-06-16,SYN_LONG_OPEN,13.04,synthetic,long_horizon_market_v1,v1,true
2023-06-19,SYN_LONG_OPEN,12.75,synthetic,long_horizon_market_v1,v1,true
2023-06-20,SYN_LONG_OPEN,13.04,synthetic,long_horizon_market_v1,v1,true
2023-06-21,SYN_LONG_OPEN,12.94,synthetic,long_horizon_market_v1,v1,true
2023-06-22,SYN_LONG_OPEN,12.85,synthetic,long_horizon_market_v1,v1,true
2023-06-23,SYN_LONG_OPEN,12.75,synthetic,long_horizon_market_v1,v1,true
2023-06-26,SYN_LONG_OPEN,12.84,synthetic,long_horizon_market_v1,v1,true
2023-06-27,SYN_LONG_OPEN,13.13,synthetic,long_horizon_market_v1,v1,true
2023-06-28,SYN_LONG_OPEN,13.03,synthetic,long_horizon_market_v1,v1,true
2023-06-29,SYN_LONG_OPEN,12.94,synthetic,long_horizon_market_v1,v1,true
2023-06-30,SYN_LONG_OPEN,12.84,synthetic,long_horizon_market_v1,v1,true
2023-07-03,SYN_LONG_OPEN,13.00,synthetic,long_horizon_market_v1,v1,true
2023-07-04,SYN_LONG_OPEN,12.91,synthetic,long_horizon_market_v1,v1,true
2023-07-05,SYN_LONG_OPEN,13.20,synthetic,long_horizon_market_v1,v1,true
2023-07-06,SYN_LONG_OPEN,13.10,synthetic,long_horizon_market_v1,v1,true
2023-07-07,SYN_LONG_OPEN,13.00,synthetic,long_horizon_market_v1,v1,true
2023-07-10,SYN_LONG_OPEN,13.10,synthetic,long_horizon_market_v1,v1,true
2023-07-11,SYN_LONG_OPEN,13.00,synthetic,long_horizon_market_v1,v1,true
2023-07-12,SYN_LONG_OPEN,12.90,synthetic,long_horizon_market_v1,v1,true
2023-07-13,SYN_LONG_OPEN,13.19,synthetic,long_horizon_market_v1,v1,true
